time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,version,education_investment_area_flag,priority_area_flag,establishment_type_group,school_count,pupil_count,attainment8_sum,attainment8_average,engmath_entering_total,engmath_entering_percent,engmath_95_total,engmath_95_percent,engmath_94_total,engmath_94_percent,ebacc_entering_total,ebacc_entering_percent,ebacc_95_total,ebacc_95_percent,ebacc_94_total,ebacc_94_percent,ebacc_aps_sum,ebacc_aps_average,progress8_pupil_count,progress8_sum,progress8_average,progress8_lower_95_ci,progress8_upper_95_ci,progress8eng_sum,progress8eng_average,progress8eng_lower_95_ci,progress8eng_upper_95_ci,progress8mat_sum,progress8mat_average,progress8mat_lower_95_ci,progress8mat_upper_95_ci,progress8ebacc_sum,progress8ebacc_average,progress8ebacc_lower_95_ci,progress8ebacc_upper_95_ci,progress8open_sum,progress8open_average,progress8open_lower_95_ci,progress8open_upper_95_ci,gcse_entering_total,gcse_entering_percent,gcse_91_total,gcse_91_percent,ebacceng_entering_total,ebacceng_entering_percent,ebaccmat_entering_total,ebaccmat_entering_percent,ebaccsci_entering_total,ebaccsci_entering_percent,ebacchum_entering_total,ebacchum_entering_percent,ebacclan_entering_total,ebacclan_entering_percent,ebacceng_95_total,ebacceng_95_percent,ebaccmat_95_total,ebaccmat_95_percent,ebaccsci_95_total,ebaccsci_95_percent,ebacchum_95_total,ebacchum_95_percent,ebacclan_95_total,ebacclan_95_percent,ebacceng_94_total,ebacceng_94_percent,ebaccmat_94_total,ebaccmat_94_percent,ebaccsci_94_total,ebaccsci_94_percent,ebacchum_94_total,ebacchum_94_percent,ebacclan_94_total,ebacclan_94_percent,ebacceng_aps_sum,ebacceng_aps_average,ebaccmat_aps_sum,ebaccmat_aps_average,ebaccsci_aps_sum,ebaccsci_aps_average,ebacchum_aps_sum,ebacchum_aps_average,ebacclan_aps_sum,ebacclan_aps_average,attainment8eng_sum,attainment8eng_average,attainment8mat_sum,attainment8mat_average,attainment8ebacc_sum,attainment8ebacc_average,attainment8open_sum,attainment8open_average,attainment8open_gcse_sum,attainment8open_gcse_average,attainment8open_nongcse_sum,attainment8open_nongcse_average,attainment8ebacc_slotfill_total,attainment8ebacc_slotfill_average,attainment8open_slotfill_total,attainment8open_slotfill_average,ebacc_entering_0pillar_total,ebacc_entering_0pillar_percent,ebacc_entering_1pillar_total,ebacc_entering_1pillar_percent,ebacc_entering_2pillar_total,ebacc_entering_2pillar_percent,ebacc_entering_3pillar_total,ebacc_entering_3pillar_percent,ebacc_entering_4pillar_total,ebacc_entering_4pillar_percent,ebaccsci_combpath_entering_total,ebaccsci_combpath_entering_percent,ebaccsci_indpath_entering_total,ebaccsci_indpath_entering_percent,sci_triple_entering_total,sci_triple_entering_percent,geoghist_entering_total,geoghist_entering_percent,lan_multiple_entering_total,lan_multiple_entering_percent,art_subject_entering_total,art_subject_entering_percent,music_qual_entering_total,music_qual_entering_percent,art_qual_entering_total,art_qual_entering_percent,ebacceng_91_total,ebacceng_91_percent,ebaccmat_91_total,ebaccmat_91_percent,ebaccsci_91_total,ebaccsci_91_percent,ebacchum_91_total,ebacchum_91_percent,ebacclan_91_total,ebacclan_91_percent,ebacc_91_total,ebacc_91_percent,gcse_five_engmath_total,gcse_five_engmath_percent,progress8_pupil_percent,progress8_adjusted_total,progress8_adjusted_percent,progress8original_sum,progress8original_average,progress8original_lower_95_ci,progress8original_upper_95_ci,valueaddedsci_pupil_count,valueaddedsci_pupil_percent,valueaddedsci_sum,valueaddedsci_average,valueaddedsci_lower_95_ci,valueaddedsci_upper_95_ci,valueaddedhum_pupil_count,valueaddedhum_pupil_percent,valueaddedhum_sum,valueaddedhum_average,valueaddedhum_lower_95_ci,valueaddedhum_upper_95_ci,valueaddedlan_pupil_count,valueaddedlan_pupil_percent,valueaddedlan_sum,valueaddedlan_average,valueaddedlan_lower_95_ci,valueaddedlan_upper_95_ci,qual_entries_sum,qual_entries_average,gcse_entries_sum,gcse_entries_average,qual_entries_without_discounting_sum,qual_entries_without_discounting_average
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Final,1,0,Alternative provision,6,115,417,3.6,49,42.6,2,1.7,4,3.5,0,0,0,0,0,0,29,0.25,97,-274.348,-2.83,-3.11,-2.55,-293.865,-3.03,-3.35,-2.71,-205.555,-2.12,-2.41,-1.82,-272.035,-2.8,-3.13,-2.48,-309.531,-3.19,-3.51,-2.87,50,43.5,48,41.7,5,4.3,50,43.5,5,4.3,4,3.5,1,0.9,2,1.7,3,2.6,1,20,1,25,0,0,3,2.6,5,4.3,4,80,2,50,0,0,21,0.18,96,0.83,20.5,0.18,15,0.13,1,0.01,130,1.1,192,1.7,65,0.6,30,0.3,30,0.3,0,0,17,0.1,9,0.1,65,56.5,43,37.4,2,1.7,2,1.7,3,2.6,4,3.5,1,0.9,1,0.9,1,0.9,0,0,0,0,0,0,0,0,5,4.3,43,37.4,5,100,4,100,1,100,0,0,1,0.9,84,0,0,-274.348,-2.83,-3.12,-2.54,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,121,1.1,121,1.1,145,1.3
202324,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Final,1,0,Alternative provision,3,175,585,3.3,75,42.9,3,1.7,5,2.9,0,0,0,0,0,0,38.54,0.22,144,-386.83,-2.69,-2.92,-2.46,-438.53,-3.05,-3.31,-2.78,-305.87,-2.12,-2.37,-1.88,-369.348,-2.56,-2.83,-2.3,-423.858,-2.94,-3.21,-2.68,86,49.1,78,44.6,4,2.3,80,45.7,28,16,2,1.1,2,1.1,1,0.6,3,1.7,2,7.1,0,0,1,50,1,0.6,11,6.3,2,7.1,0,0,1,50,15,0.09,112,0.64,47,0.27,3,0.02,7,0.04,144,0.8,224,1.3,131,0.7,86,0.5,86,0.5,0,0,58,0.3,32,0.2,90,51.4,59,33.7,22,12.6,3,1.7,1,0.6,26,14.9,2,1.1,2,1.1,0,0,0,0,22,12.6,0,0,22,12.6,4,2.3,56,32,19,67.9,2,100,1,50,0,0,0,0,82,0,0,-386.83,-2.69,-2.92,-2.45,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,245,1.4,245,1.4,292,1.7
202324,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Final,1,0,Alternative provision,1,82,100,1.2,9,11,0,0,0,0,0,0,0,0,0,0,7.84,0.1,66,-193.878,-2.94,-3.28,-2.6,-223.345,-3.38,-3.77,-2.99,-165.755,-2.51,-2.87,-2.15,-181.366,-2.75,-3.14,-2.35,-205.537,-3.11,-3.5,-2.72,15,18.3,15,18.3,0,0,13,15.9,3,3.7,1,1.2,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,2,2.4,1,33.3,0,0,1,100,0,0,28,0.34,7,0.09,1,0.01,4,0.05,20,0.2,56,0.7,21,0.3,3,0,3,0,0,0,9,0.1,2,0,67,81.7,12,14.6,3,3.7,0,0,0,0,3,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14.6,3,100,1,100,1,100,0,0,0,0,80,0,0,-193.878,-2.94,-3.29,-2.59,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,30,0.4,30,0.4,41,0.5
202324,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Final,0,0,Alternative provision,2,29,48,1.7,5,17.2,0,0,0,0,0,0,0,0,0,0,2.33,0.08,17,-52.277,-3.08,-3.75,-2.4,-59.54,-3.5,-4.27,-2.74,-45.765,-2.69,-3.4,-1.99,-50.818,-2.99,-3.77,-2.21,-53.234,-3.13,-3.9,-2.36,8,27.6,8,27.6,0,0,5,17.2,0,0,0,0,1,3.4,0,0,0,0,z,z,z,z,1,100,0,0,0,0,z,z,z,z,1,100,0,0,9,0.31,z,z,z,z,5,0.17,10,0.3,18,0.6,8,0.3,12,0.4,12,0.4,0,0,2,0.1,3,0.1,23,79.3,6,20.7,0,0,0,0,0,0,z,z,z,z,0,0,0,0,0,0,3,10.3,0,0,3,10.3,0,0,5,17.2,z,z,z,z,1,100,0,0,0,0,59,0,0,-52.277,-3.08,-3.76,-2.39,z,z,z,z,z,z,z,z,z,z,z,z,0,0,0,z,z,z,15,0.5,15,0.5,17,0.6
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Final,0,0,Alternative provision,7,145,810.5,5.6,80,55.2,1,0.7,1,0.7,0,0,0,0,0,0,40.33,0.28,137,-377.208,-2.75,-2.99,-2.52,-421.595,-3.08,-3.35,-2.81,-266.095,-1.94,-2.19,-1.69,-383.912,-2.8,-3.08,-2.53,-415.05,-3.03,-3.3,-2.76,94,64.8,89,61.4,4,2.8,90,62.1,13,9,1,0.7,0,0,0,0,2,1.4,0,0,0,0,z,z,1,0.7,6,4.1,0,0,0,0,z,z,13,0.09,174,1.2,27,0.19,1,0.01,z,z,194,1.3,348,2.4,126,0.9,142.5,1,108,0.7,34.5,0.2,64,0.4,55,0.4,55,37.9,74,51,15,10.3,0,0,1,0.7,13,9,0,0,0,0,0,0,0,0,39,26.9,2,1.4,38,26.2,4,2.8,80,55.2,12,92.3,1,100,z,z,0,0,1,0.7,94,0,0,-377.208,-2.75,-2.99,-2.51,0,0,0,z,z,z,0,0,0,z,z,z,z,z,z,z,z,z,293,2,279,1.9,324,2.2
202324,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Final,1,0,Alternative provision,3,48,82,1.7,9,18.8,0,0,1,2.1,0,0,0,0,0,0,6.33,0.13,35,-100.576,-2.87,-3.34,-2.4,-112.465,-3.21,-3.75,-2.68,-86.135,-2.46,-2.95,-1.97,-94.352,-2.7,-3.24,-2.15,-108.507,-3.1,-3.64,-2.56,9,18.8,8,16.7,1,2.1,9,18.8,4,8.3,1,2.1,0,0,0,0,2,4.2,0,0,0,0,z,z,0,0,2,4.2,0,0,0,0,z,z,3,0.06,18,0.38,7.5,0.16,2,0.04,z,z,23,0.5,36,0.8,19,0.4,4,0.1,4,0.1,0,0,8,0.2,2,0,39,81.3,5,10.4,2,4.2,2,4.2,0,0,4,8.3,0,0,0,0,0,0,0,0,1,2.1,0,0,1,2.1,1,2.1,7,14.6,3,75,1,100,z,z,0,0,0,0,73,0,0,-100.576,-2.87,-3.35,-2.4,0,0,0,z,z,z,0,0,0,z,z,z,z,z,z,z,z,z,26,0.5,26,0.5,28,0.6
202324,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Final,0,0,Alternative provision,6,166,477,2.9,36,21.7,1,0.6,4,2.4,0,0,0,0,0,0,35.18,0.21,106,-336.628,-3.18,-3.45,-2.91,-379.305,-3.58,-3.89,-3.27,-280.955,-2.65,-2.93,-2.37,-322.704,-3.04,-3.36,-2.73,-359.239,-3.39,-3.7,-3.08,57,34.3,52,31.3,3,1.8,51,30.7,17,10.2,7,4.2,3,1.8,0,0,1,0.6,1,5.9,2,28.6,2,66.7,3,1.8,5,3,2,11.8,2,28.6,3,100,12,0.07,95,0.57,33.5,0.2,21,0.13,16,0.1,95,0.6,190,1.1,111,0.7,81,0.5,81,0.5,0,0,33,0.2,21,0.1,110,66.3,37,22.3,14,8.4,4,2.4,1,0.6,15,9,2,1.2,2,1.2,0,0,0,0,4,2.4,0,0,4,2.4,3,1.8,42,25.3,11,64.7,7,100,3,100,0,0,2,1.2,64,0,0,-336.628,-3.18,-3.45,-2.9,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,141,0.8,141,0.8,156,0.9
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Final,0,0,Alternative provision,1,41,80,2,9,22,0,0,0,0,0,0,0,0,0,0,4.83,0.12,29,-86.479,-2.98,-3.5,-2.47,-97.375,-3.36,-3.94,-2.77,-73.865,-2.55,-3.09,-2.01,-83.544,-2.88,-3.48,-2.29,-90.585,-3.12,-3.71,-2.54,13,31.7,13,31.7,2,4.9,11,26.8,1,2.4,0,0,0,0,0,0,0,0,0,0,z,z,z,z,0,0,0,0,0,0,z,z,z,z,5,0.12,17,0.41,3.5,0.09,z,z,z,z,24,0.6,34,0.8,9,0.2,13,0.3,13,0.3,0,0,4,0.1,6,0.1,30,73.2,8,19.5,3,7.3,0,0,0,0,1,2.4,0,0,0,0,0,0,0,0,2,4.9,0,0,2,4.9,2,4.9,10,24.4,1,100,z,z,z,z,0,0,0,0,71,0,0,-86.479,-2.98,-3.51,-2.46,0,0,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,31,0.8,31,0.8,44,1.1
202324,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Final,0,0,Alternative provision,2,99,402,4.1,31,31.3,0,0,1,1,0,0,0,0,0,0,27.33,0.28,82,-234.266,-2.86,-3.16,-2.55,-275.595,-3.36,-3.71,-3.01,-189.315,-2.31,-2.63,-1.99,-221.522,-2.7,-3.06,-2.35,-249.481,-3.04,-3.39,-2.69,37,37.4,36,36.4,1,1,33,33.3,27,27.3,2,2,1,1,0,0,2,2,1,3.7,1,50,0,0,0,0,4,4,1,3.7,2,100,0,0,2,0.02,70,0.71,38,0.38,13,0.13,3,0.03,73,0.7,140,1.4,113,1.1,76,0.8,76,0.8,0,0,47,0.5,30,0.3,64,64.6,8,8.1,25,25.3,2,2,0,0,26,26.3,1,1,1,1,0,0,0,0,15,15.2,0,0,10,10.1,1,1,31,31.3,19,70.4,2,100,1,100,0,0,0,0,83,0,0,-234.266,-2.86,-3.17,-2.54,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,138,1.4,138,1.4,197,2
202324,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Final,0,0,Alternative provision,5,94,531,5.6,57,60.6,1,1.1,1,1.1,0,0,0,0,0,0,27.67,0.29,88,-259.139,-2.94,-3.24,-2.65,-270.265,-3.07,-3.41,-2.73,-198.9,-2.26,-2.57,-1.95,-258.73,-2.94,-3.28,-2.6,-292.345,-3.32,-3.66,-2.98,63,67,61,64.9,16,17,59,62.8,3,3.2,18,19.1,0,0,0,0,1,1.1,0,0,0,0,z,z,0,0,2,2.1,0,0,0,0,z,z,37,0.39,101,1.07,8,0.09,12,0.13,z,z,164,1.7,202,2.1,101,1.1,64,0.7,62,0.7,2,0,58,0.6,36,0.4,35,37.2,38,40.4,5,5.3,16,17,0,0,3,3.2,0,0,0,0,0,0,0,0,4,4.3,0,0,4,4.3,15,16,53,56.4,3,100,10,55.6,z,z,0,0,0,0,94,0,0,-259.139,-2.94,-3.25,-2.64,0,0,0,z,z,z,0,0,0,z,z,z,z,z,z,z,z,z,233,2.5,223,2.4,273,2.9
202223,Academic year,National,E92000001,England,,,,,,Final,0,0,Alternative provision,401,7557,45534.25,6,3360,44.5,148,2,349,4.6,24,0.3,4,0.1,7,0.1,2871.33,0.38,6161,-17900.861,-2.91,-2.94,-2.87,-19258.765,-3.13,-3.17,-3.09,-13736.885,-2.23,-2.27,-2.19,-17791.36,-2.89,-2.93,-2.85,-19881.651,-3.23,-3.27,-3.19,4208,55.7,3946,52.2,898,11.9,3792,50.2,1078,14.3,418,5.5,100,1.3,152,2,278,3.7,117,10.9,45,10.8,61,61,277,3.7,627,8.3,223,20.7,72,17.2,74,74,2690,0.36,7821,1.03,2664.5,0.35,870,0.12,514,0.07,11172,1.5,15642,2.1,9112.5,1.2,9607.75,1.3,8235.5,1.1,1372.25,0.2,3388,0.4,3214,0.4,3646,48.2,2274,30.1,1049,13.9,462,6.1,102,1.3,1050,13.9,31,0.4,31,0.4,23,0.3,4,0.1,1102,14.6,65,0.9,1134,15,862,11.4,3259,43.1,924,85.7,349,83.5,94,94,21,0.3,131,1.7,82,0,0,-17900.861,-2.91,-2.94,-2.87,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,13925.67,1.8,13407,1.8,15952,2.1
202223,Academic year,Regional,E92000001,England,E12000001,North East,,,,Final,0,0,Alternative provision,23,546,4008,7.3,297,54.4,12,2.2,36,6.6,0,0,0,0,0,0,252.85,0.46,515,-1572.134,-3.05,-3.17,-2.93,-1638.4,-3.18,-3.32,-3.04,-1224.555,-2.38,-2.51,-2.25,-1619.616,-3.14,-3.29,-3,-1712.294,-3.32,-3.47,-3.18,346,63.4,330,60.4,101,18.5,320,58.6,114,20.9,18,3.3,0,0,15,2.7,23,4.2,9,7.9,1,5.6,z,z,33,6,55,10.1,19,16.7,1,5.6,z,z,298,0.55,666,1.22,263,0.48,27,0.05,z,z,1079,2,1332,2.4,650,1.2,947,1.7,698,1.3,249,0.5,255,0.5,303,0.6,226,41.4,167,30.6,75,13.7,76,13.9,2,0.4,112,20.5,2,0.4,2,0.4,0,0,0,0,115,21.1,0,0,112,20.5,98,17.9,281,51.5,102,89.5,14,77.8,z,z,0,0,11,2,94,0,0,-1572.134,-3.05,-3.18,-2.93,0,0,0,z,z,z,0,0,0,z,z,z,z,z,z,z,z,z,1146,2.1,1075,2,1297,2.4
202223,Academic year,Regional,E92000001,England,E12000002,North West,,,,Final,0,0,Alternative provision,60,1162,6529.5,5.6,579,49.8,18,1.5,41,3.5,0,0,0,0,0,0,419.07,0.36,1060,-3295.925,-3.11,-3.19,-3.02,-3538.875,-3.34,-3.44,-3.24,-2519.47,-2.38,-2.47,-2.29,-3234.6,-3.05,-3.15,-2.95,-3713.121,-3.5,-3.6,-3.41,701,60.3,649,55.9,149,12.8,661,56.9,166,14.3,47,4,5,0.4,19,1.6,34,2.9,7,4.2,2,4.3,4,80,40,3.4,85,7.3,21,12.7,3,6.4,4,80,410,0.35,1248,1.07,377.5,0.32,71,0.06,29,0.02,1673,1.4,2496,2.1,1290,1.1,1070.5,0.9,936,0.8,134.5,0.1,557,0.5,407,0.4,492,42.3,422,36.3,160,13.8,66,5.7,22,1.9,160,13.8,6,0.5,6,0.5,1,0.1,0,0,160,13.8,0,0,152,13.1,139,12,569,49,147,88.6,36,76.6,5,100,0,0,10,0.9,91,0,0,-3295.925,-3.11,-3.2,-3.02,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,2231,1.9,2168,1.9,2590,2.2
202223,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Final,0,0,Alternative provision,39,613,3297,5.4,275,44.9,5,0.8,16,2.6,2,0.3,0,0,0,0,185.11,0.3,520,-1401.589,-2.7,-2.82,-2.57,-1483.88,-2.85,-2.99,-2.71,-1115.885,-2.15,-2.27,-2.02,-1401.902,-2.7,-2.84,-2.56,-1536.902,-2.96,-3.1,-2.82,371,60.5,346,56.4,85,13.9,304,49.6,52,8.5,53,8.6,6,1,8,1.3,13,2.1,3,5.8,3,5.7,4,66.7,20,3.3,36,5.9,11,21.2,5,9.4,4,66.7,222,0.36,522,0.85,122,0.2,90,0.15,32,0.05,913,1.5,1044,1.7,556,0.9,784,1.3,697,1.1,87,0.1,239,0.4,298,0.5,267,43.6,237,38.7,72,11.7,31,5.1,4,0.7,52,8.5,0,0,0,0,12,2,0,0,112,18.3,2,0.3,118,19.2,80,13.1,247,40.3,46,88.5,44,83,6,100,2,0.3,3,0.5,85,0,0,-1401.589,-2.7,-2.82,-2.57,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,1197,2,1145,1.9,1449,2.4
202223,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Final,0,0,Alternative provision,27,489,1940.5,4,168,34.4,5,1,9,1.8,0,0,0,0,0,0,116.85,0.24,413,-1197.331,-2.9,-3.04,-2.76,-1296.04,-3.14,-3.3,-2.98,-938.255,-2.27,-2.42,-2.13,-1186.136,-2.87,-3.03,-2.71,-1315.406,-3.19,-3.34,-3.03,197,40.3,184,37.6,45,9.2,183,37.4,36,7.4,18,3.7,3,0.6,2,0.4,11,2.2,2,5.6,1,5.6,3,100,7,1.4,23,4.7,5,13.9,2,11.1,3,100,124,0.25,373,0.76,71,0.15,39,0.08,23,0.05,530,1.1,746,1.5,276,0.6,388.5,0.8,330,0.7,58.5,0.1,97,0.2,130,0.3,303,62,113,23.1,50,10.2,20,4.1,3,0.6,36,7.4,0,0,0,0,1,0.2,0,0,48,9.8,7,1.4,54,11,42,8.6,160,32.7,26,72.2,17,94.4,3,100,0,0,2,0.4,84,0,0,-1197.331,-2.9,-3.04,-2.76,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,585,1.2,558,1.1,663,1.4
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,Final,0,0,Alternative provision,44,837,4287.75,5.1,371,44.3,6,0.7,21,2.5,0,0,0,0,0,0,252.2,0.3,730,-2061.528,-2.82,-2.93,-2.72,-2208.895,-3.03,-3.14,-2.91,-1605.955,-2.2,-2.31,-2.09,-2018.422,-2.76,-2.88,-2.65,-2310.186,-3.16,-3.28,-3.05,474,56.6,441,52.7,84,10,422,50.4,122,14.6,51,6.1,1,0.1,13,1.6,10,1.2,7,5.7,2,3.9,1,100,26,3.1,33,3.9,13,10.7,3,5.9,1,100,241,0.29,738,0.88,227,0.27,71,0.08,9,0.01,1155,1.4,1476,1.8,805.5,1,851.25,1,726.5,0.9,124.75,0.1,372,0.4,339,0.4,410,49,241,28.8,124,14.8,57,6.8,5,0.6,121,14.5,3,0.4,3,0.4,2,0.2,0,0,126,15.1,6,0.7,124,14.8,80,9.6,352,42.1,95,77.9,40,78.4,1,100,0,0,5,0.6,87,0,0,-2061.528,-2.82,-2.93,-2.72,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,1563,1.9,1501,1.8,1752,2.1
202223,Academic year,Regional,E92000001,England,E12000006,East of England,,,,Final,0,0,Alternative provision,35,628,3114.75,5,241,38.4,14,2.2,27,4.3,2,0.3,1,0.2,1,0.2,182.37,0.29,518,-1459.249,-2.82,-2.94,-2.7,-1587.33,-3.06,-3.21,-2.92,-1142.14,-2.2,-2.33,-2.08,-1418.368,-2.74,-2.88,-2.6,-1626.171,-3.14,-3.28,-3,309,49.2,295,47,52,8.3,261,41.6,75,11.9,12,1.9,5,0.8,16,2.5,20,3.2,11,14.7,4,33.3,4,80,25,4,37,5.9,14,18.7,4,33.3,4,80,193,0.31,520,0.83,160.5,0.26,34,0.05,26,0.04,800,1.3,1040,1.7,645,1,629.75,1,527,0.8,102.75,0.2,254,0.4,184,0.3,361,57.5,163,26,79,12.6,18,2.9,5,0.8,70,11.1,5,0.8,5,0.8,0,0,0,0,80,12.7,1,0.2,80,12.7,52,8.3,222,35.4,62,82.7,10,83.3,5,100,2,0.3,13,2.1,82,0,0,-1459.249,-2.82,-2.94,-2.69,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,937,1.5,897,1.4,1107,1.8
202223,Academic year,Regional,E92000001,England,E12000007,London,,,,Final,0,0,Alternative provision,77,1719,13516.25,7.9,736,42.8,72,4.2,151,8.8,14,0.8,1,0.1,4,0.2,912.1,0.53,1091,-3191.793,-2.93,-3.01,-2.84,-3432.03,-3.15,-3.24,-3.05,-2365.025,-2.17,-2.26,-2.08,-3280.766,-3.01,-3.1,-2.91,-3494.003,-3.2,-3.3,-3.11,947,55.1,893,51.9,206,12,861,50.1,288,16.8,150,8.7,62,3.6,58,3.4,125,7.3,62,21.5,25,16.7,38,61.3,86,5,243,14.1,105,36.5,42,28,48,77.4,718,0.42,2223,1.29,911,0.53,382,0.22,327,0.19,2950,1.7,4446,2.6,2992,1.7,3128.25,1.8,2611,1.5,517.25,0.3,880,0.5,911,0.5,830,48.3,471,27.4,229,13.3,132,7.7,43,2.5,283,16.5,6,0.3,6,0.3,4,0.2,3,0.2,214,12.4,44,2.6,255,14.8,202,11.8,759,44.2,255,88.5,125,83.3,57,91.9,13,0.8,67,3.9,63,0,0,-3191.793,-2.93,-3.01,-2.84,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,3391,2,3236,1.9,3816,2.2
202223,Academic year,Regional,E92000001,England,E12000008,South East,,,,Final,0,0,Alternative provision,52,775,3947,5.1,310,40,4,0.5,20,2.6,2,0.3,0,0,0,0,233.76,0.3,627,-1790.848,-2.86,-2.97,-2.75,-1994.465,-3.18,-3.31,-3.05,-1395.57,-2.23,-2.34,-2.11,-1745.089,-2.78,-2.91,-2.66,-1964.444,-3.13,-3.26,-3.01,401,51.7,376,48.5,51,6.6,352,45.4,101,13,25,3.2,12,1.5,8,1,16,2.1,5,5,3,12,4,33.3,13,1.7,50,6.5,17,16.8,6,24,7,58.3,142,0.18,678,0.87,239,0.31,57,0.07,47,0.06,848,1.1,1356,1.7,834,1.1,909,1.2,848,1.1,61,0.1,323,0.4,322,0.4,406,52.4,232,29.9,109,14.1,23,3,3,0.4,98,12.6,3,0.4,3,0.4,2,0.3,1,0.1,113,14.6,5,0.6,113,14.6,51,6.6,301,38.8,86,85.1,21,84,12,100,1,0.1,7,0.9,81,0,0,-1790.848,-2.86,-2.97,-2.74,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,1328,1.7,1296,1.7,1512,2
202223,Academic year,Regional,E92000001,England,E12000009,South West,,,,Final,0,0,Alternative provision,44,788,4893.5,6.2,383,48.6,12,1.5,28,3.6,4,0.5,2,0.3,2,0.3,317.02,0.4,687,-1930.464,-2.81,-2.92,-2.7,-2078.85,-3.03,-3.15,-2.9,-1430.03,-2.08,-2.19,-1.97,-1886.461,-2.75,-2.87,-2.62,-2209.124,-3.22,-3.34,-3.09,462,58.6,432,54.8,125,15.9,428,54.3,124,15.7,44,5.6,6,0.8,13,1.6,26,3.3,11,8.9,4,9.1,3,50,27,3.4,65,8.2,18,14.5,6,13.6,3,50,342,0.43,853,1.08,293.5,0.37,99,0.13,21,0.03,1224,1.6,1706,2.2,1064,1.4,899.5,1.1,862,1.1,37.5,0,411,0.5,320,0.4,351,44.5,228,28.9,151,19.2,39,4.9,15,1.9,118,15,6,0.8,6,0.8,1,0.1,0,0,134,17,0,0,126,16,118,15,368,46.7,105,84.7,42,95.5,5,83.3,3,0.4,13,1.6,87,0,0,-1930.464,-2.81,-2.92,-2.7,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,1547.67,2,1531,1.9,1766,2.2
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,Final,0,0,Alternative provision,34,709,5862.5,8.3,366,51.6,28,3.9,65,9.2,8,1.1,1,0.1,2,0.3,358.77,0.51,496,-1427.37,-2.88,-3,-2.75,-1506.075,-3.04,-3.18,-2.89,-1022.245,-2.06,-2.19,-1.93,-1546.239,-3.12,-3.26,-2.97,-1526.15,-3.08,-3.22,-2.93,433,61.1,406,57.3,99,14,403,56.8,129,18.2,46,6.5,26,3.7,24,3.4,51,7.2,17,13.2,7,15.2,14,53.8,34,4.8,107,15.1,28,21.7,10,21.7,18,69.2,316,0.45,980,1.38,313.5,0.44,109,0.15,120,0.17,1372,1.9,1960,2.8,955,1.3,1575.5,2.2,1194,1.7,381.5,0.5,321,0.5,457,0.6,299,42.2,236,33.3,91,12.8,55,7.8,20,2.8,128,18.1,2,0.3,2,0.3,2,0.3,1,0.1,100,14.1,41,5.8,139,19.6,95,13.4,345,48.7,107,82.9,38,82.6,23,88.5,7,1,26,3.7,70,0,0,-1427.37,-2.88,-3,-2.75,0,0,0,z,z,z,0,0,0,z,z,z,0,0,0,z,z,z,1559,2.2,1455,2.1,1760,2.5
