"time_period","time_identifier","geographic_level","country_code","country_name","trust_id","trust_name","trust_uid","trust_companies_house_number","trust_ukprn","trust_leadregion","version","establishment_type_group","breakdown_topic","disadvantage_status","pupil_count","attainment8_average_weighted","progress8_pupil_percent","progress8_average_weighted","progress8_lower_95_ci","progress8_upper_95_ci","engmath_95_percent_weighted","ebacc_aps_average_weighted","ebacc_95_percent_weighted","ebacc_94_percent_weighted","ebacc_entering_percent_weighted"
"202425","Academic year","MAT","E92000001","England","TR03436","Astrea Academy Trust",16104,9791051,10061035,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1072,"49.8","z","z","z","z","54.3","4.68","26.9","37.6","55.8"
"202425","Academic year","MAT","E92000001","England","TR03446","Kings Group Academies",16043,9017776,10060788,"South East","Revised","Multi-academy trust","Total","Total",481,"44","z","z","z","z","39.8","4.11","24.9","35.9","68.1"
"202425","Academic year","MAT","E92000001","England","TR03446","Kings Group Academies",16043,9017776,10060788,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",125,"31.1","z","z","z","z","22.9","2.81","11.8","22.5","50.5"
"202425","Academic year","MAT","E92000001","England","TR03446","Kings Group Academies",16043,9017776,10060788,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",356,"48.3","z","z","z","z","45.4","4.54","29.3","40.4","74"
"202425","Academic year","MAT","E92000001","England","TR03451","Learning Without Limits Academy Trust",16379,10269535,10064327,"East Midlands","Revised","Multi-academy trust","Total","Total",650,"37.1","z","z","z","z","27.5","3.09","4","6.1","16.1"
"202425","Academic year","MAT","E92000001","England","TR03451","Learning Without Limits Academy Trust",16379,10269535,10064327,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",248,"28.5","z","z","z","z","16.7","2.3","0.7","1.2","8"
"202425","Academic year","MAT","E92000001","England","TR03451","Learning Without Limits Academy Trust",16379,10269535,10064327,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",402,"42.6","z","z","z","z","34.4","3.59","6.1","9.2","21.2"
"202425","Academic year","MAT","E92000001","England","TR03468","Xavier Catholic Education Trust",16307,10236797,10057399,"South East","Revised","Multi-academy trust","Total","Total",728,"62.3","z","z","z","z","75.4","5.72","42.3","52.9","69"
"202425","Academic year","MAT","E92000001","England","TR03468","Xavier Catholic Education Trust",16307,10236797,10057399,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",53,"46.9","z","z","z","z","45.3","4.22","20.8","32.1","56.6"
"202425","Academic year","MAT","E92000001","England","TR03468","Xavier Catholic Education Trust",16307,10236797,10057399,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",675,"63.5","z","z","z","z","77.8","5.83","44","54.5","69.9"
"202425","Academic year","MAT","E92000001","England","TR03507","Mulberry Schools Trust",16669,10035860,10064234,"London","Revised","Multi-academy trust","Total","Total",630,"48.8","z","z","z","z","44.6","4.48","27.2","37.3","75.7"
"202425","Academic year","MAT","E92000001","England","TR03507","Mulberry Schools Trust",16669,10035860,10064234,"London","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",367,"46.5","z","z","z","z","41.6","4.23","25","33.7","69.9"
"202425","Academic year","MAT","E92000001","England","TR03507","Mulberry Schools Trust",16669,10035860,10064234,"London","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",263,"52.2","z","z","z","z","48.9","4.83","30.5","42.6","84.1"
"202425","Academic year","MAT","E92000001","England","TR03523","Vision Academy Learning Trust",16169,10249712,10061188,"North East","Revised","Multi-academy trust","Total","Total",562,"49.6","z","z","z","z","54.5","4.4","22.7","30.5","44.4"
"202425","Academic year","MAT","E92000001","England","TR03523","Vision Academy Learning Trust",16169,10249712,10061188,"North East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",115,"39","z","z","z","z","33.3","3.33","9.6","16.2","26.9"
"202425","Academic year","MAT","E92000001","England","TR03523","Vision Academy Learning Trust",16169,10249712,10061188,"North East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",447,"52.3","z","z","z","z","59.9","4.67","26.1","34.1","48.8"
"202425","Academic year","MAT","E92000001","England","TR03530","Coast And Vale Learning Trust",16313,10265276,10064251,"z","Revised","Multi-academy trust","Total","Total",447,"47.8","z","z","z","z","58.9","4.23","22.7","29.1","35.6"
"202425","Academic year","MAT","E92000001","England","TR03530","Coast And Vale Learning Trust",16313,10265276,10064251,"z","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",106,"32.4","z","z","z","z","30.4","2.7","2.8","4.2","11.1"
"202425","Academic year","MAT","E92000001","England","TR03530","Coast And Vale Learning Trust",16313,10265276,10064251,"z","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",341,"52.5","z","z","z","z","67.5","4.69","28.7","36.6","43"
"202425","Academic year","MAT","E92000001","England","TR03549","Community Schools Trust",16390,10337377,10064174,"London","Revised","Multi-academy trust","Total","Total",725,"53.5","z","z","z","z","60.2","4.89","29.5","40.4","65.7"
"202425","Academic year","MAT","E92000001","England","TR03549","Community Schools Trust",16390,10337377,10064174,"London","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",369,"50.6","z","z","z","z","53.7","4.65","27.4","39.4","66"
"202425","Academic year","MAT","E92000001","England","TR03549","Community Schools Trust",16390,10337377,10064174,"London","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",356,"56.8","z","z","z","z","67.4","5.15","31.8","41.4","65.4"
"202425","Academic year","MAT","E92000001","England","TR03589","Reach South Academy Trust",16503,10151730,10064245,"South West","Revised","Multi-academy trust","Total","Total",223,"37.4","z","z","z","z","34.1","3.01","2.7","3.6","6.3"
"202425","Academic year","MAT","E92000001","England","TR03589","Reach South Academy Trust",16503,10151730,10064245,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",101,"31.1","z","z","z","z","22.8","2.48","1","3","5"
"202425","Academic year","MAT","E92000001","England","TR03589","Reach South Academy Trust",16503,10151730,10064245,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",122,"42.6","z","z","z","z","43.4","3.44","4.1","4.1","7.4"
"202425","Academic year","MAT","E92000001","England","TR03597","South East Surrey Schools Education Trust",16540,10479401,10064268,"South East","Revised","Multi-academy trust","Total","Total",584,"51","z","z","z","z","54.8","4.74","29.6","42","66.1"
"202425","Academic year","MAT","E92000001","England","TR03597","South East Surrey Schools Education Trust",16540,10479401,10064268,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",107,"32","z","z","z","z","18.7","2.84","3.7","10.3","41.1"
"202425","Academic year","MAT","E92000001","England","TR03597","South East Surrey Schools Education Trust",16540,10479401,10064268,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",477,"55.3","z","z","z","z","62.9","5.16","35.4","49.1","71.7"
"202425","Academic year","MAT","E92000001","England","TR03608","Stowe Valley Multi Academy Trust",16616,10445759,10064277,"West Midlands","Revised","Multi-academy trust","Total","Total",653,"46","z","z","z","z","43.8","4.06","15","24.8","44.4"
"202425","Academic year","MAT","E92000001","England","TR03608","Stowe Valley Multi Academy Trust",16616,10445759,10064277,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",130,"29.9","z","z","z","z","17.7","2.58","6.9","10.8","24.6"
"202425","Academic year","MAT","E92000001","England","TR03608","Stowe Valley Multi Academy Trust",16616,10445759,10064277,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",523,"50","z","z","z","z","50.3","4.43","17","28.3","49.3"
"202425","Academic year","MAT","E92000001","England","TR03689","The Bishop Fraser Trust",16888,11005401,10067113,"North West","Revised","Multi-academy trust","Total","Total",801,"49.5","z","z","z","z","49.3","4.27","15.7","22.3","29.3"
"202425","Academic year","MAT","E92000001","England","TR03689","The Bishop Fraser Trust",16888,11005401,10067113,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",201,"39.2","z","z","z","z","29.8","3.35","10.1","15.2","20.5"
"202425","Academic year","MAT","E92000001","England","TR03689","The Bishop Fraser Trust",16888,11005401,10067113,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",600,"53","z","z","z","z","56.1","4.58","17.7","24.7","32.4"
"202425","Academic year","MAT","E92000001","England","TR03704","Emmanuel Schools Foundation",16552,4464331,10064192,"North East","Revised","Multi-academy trust","Total","Total",893,"42.9","z","z","z","z","40.2","3.86","18.8","29.6","47.7"
"202425","Academic year","MAT","E92000001","England","TR03704","Emmanuel Schools Foundation",16552,4464331,10064192,"North East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",323,"33.3","z","z","z","z","21.7","2.9","8","14.9","31.9"
"202425","Academic year","MAT","E92000001","England","TR03704","Emmanuel Schools Foundation",16552,4464331,10064192,"North East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",570,"48.4","z","z","z","z","50.7","4.41","24.9","37.9","56.7"
"202425","Academic year","MAT","E92000001","England","TR03705","Dudley Academies Trust",16764,10897797,10066093,"West Midlands","Revised","Multi-academy trust","Total","Total",635,"40.4","z","z","z","z","39.1","3.41","5.8","9.8","17.6"
"202425","Academic year","MAT","E92000001","England","TR03705","Dudley Academies Trust",16764,10897797,10066093,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",290,"34.5","z","z","z","z","25.5","2.9","3.4","7.6","15.5"
"202425","Academic year","MAT","E92000001","England","TR03705","Dudley Academies Trust",16764,10897797,10066093,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",345,"45.3","z","z","z","z","50.4","3.85","7.8","11.6","19.4"
"202425","Academic year","MAT","E92000001","England","TR03727","The Challenge Academy Trust",16682,10689247,10064284,"North West","Revised","Multi-academy trust","Total","Total",942,"47.3","z","z","z","z","46","4.24","19.4","28.5","49.5"
"202425","Academic year","MAT","E92000001","England","TR03727","The Challenge Academy Trust",16682,10689247,10064284,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",248,"35","z","z","z","z","22.6","3.08","6.5","16.5","39.9"
"202425","Academic year","MAT","E92000001","England","TR03727","The Challenge Academy Trust",16682,10689247,10064284,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",694,"51.7","z","z","z","z","54.3","4.65","24.1","32.7","52.9"
"202425","Academic year","MAT","E92000001","England","TR03737","Learning Community Trust",16959,10846393,10067120,"West Midlands","Revised","Multi-academy trust","Total","Total",683,"43.2","z","z","z","z","32.5","3.77","12.2","24.5","47.6"
"202425","Academic year","MAT","E92000001","England","TR03737","Learning Community Trust",16959,10846393,10067120,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",194,"36.1","z","z","z","z","19.6","3.07","5.7","16.5","36.6"
"202425","Academic year","MAT","E92000001","England","TR03737","Learning Community Trust",16959,10846393,10067120,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",489,"46","z","z","z","z","37.6","4.05","14.7","27.6","51.9"
"202425","Academic year","MAT","E92000001","England","TR03738","Dartmoor Multi Academy Trust",16913,11075564,10067101,"South West","Revised","Multi-academy trust","Total","Total",501,"41.9","z","z","z","z","37.1","3.64","9.6","17.6","28.9"
"202425","Academic year","MAT","E92000001","England","TR03738","Dartmoor Multi Academy Trust",16913,11075564,10067101,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",104,"33.1","z","z","z","z","26","2.8","4.8","8.7","17.3"
"202425","Academic year","MAT","E92000001","England","TR03738","Dartmoor Multi Academy Trust",16913,11075564,10067101,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",397,"44.2","z","z","z","z","40.1","3.86","10.8","19.9","32"
"202425","Academic year","MAT","E92000001","England","TR03794","Prospere Learning Trust",16846,10872612,10066112,"North West","Revised","Multi-academy trust","Total","Total",915,"47","z","z","z","z","45.6","4.22","21.7","31.3","54.6"
"202425","Academic year","MAT","E92000001","England","TR03794","Prospere Learning Trust",16846,10872612,10066112,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",463,"40","z","z","z","z","32.4","3.48","10.2","19.2","46.2"
"202425","Academic year","MAT","E92000001","England","TR03794","Prospere Learning Trust",16846,10872612,10066112,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",452,"54.1","z","z","z","z","59.1","4.99","33.6","43.6","63.3"
"202425","Academic year","MAT","E92000001","England","TR03804","King Edward Vi Academy Trust Birmingham",16826,10654935,10065300,"West Midlands","Revised","Multi-academy trust","Total","Total",1688,"64.1","z","z","z","z","76.7","5.99","50.5","56.8","67.4"
"202425","Academic year","MAT","E92000001","England","TR03804","King Edward Vi Academy Trust Birmingham",16826,10654935,10065300,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",611,"55.9","z","z","z","z","62.7","5.1","35.1","41.9","56.5"
"202425","Academic year","MAT","E92000001","England","TR03804","King Edward Vi Academy Trust Birmingham",16826,10654935,10065300,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1077,"68.7","z","z","z","z","84.7","6.49","59.1","65.2","73.5"
"202425","Academic year","MAT","E92000001","England","TR03809","Eden Learning Trust",17010,10980753,10067657,"North East","Revised","Multi-academy trust","Total","Total",605,"47.3","z","z","z","z","43.5","4","18","26.3","43.8"
