LSOA code,Price Mar 2023
E01013223,"215,000"
E01013224,"179,500"
E01013225,"367,500"
E01013226,"199,950"
E01013227,"150,000"
E01013228,"152,475"
E01013229,"145,500"
E01013231,"96,000"
E01013233,"120,000"
E01013234,"133,750"
E01033414,"132,000"
E01013236,"163,000"
E01013237,"116,225"
E01013238,"125,000"
E01013239,"120,000"
E01013240,"165,000"
E01013241,"320,000"
E01013242,"292,500"
E01013243,"259,000"
E01013244,"221,500"
E01013245,"123,750"
E01013246,"240,000"
E01013247,"172,000"
E01013248,"224,000"
E01013249,"165,000"
E01013250,"276,000"
E01013251,"300,000"
E01013252,"284,300"
E01013253,"285,000"
E01013254,"125,000"
E01013255,"155,000"
E01013256,"160,000"
E01013257,"245,000"
E01013258,"174,000"
E01013259,"210,000"
E01013260,"179,000"
E01013261,"180,000"
E01013262,"192,500"
E01013263,"182,500"
E01013264,"160,750"
E01013265,"196,000"
E01013266,"169,950"
E01013267,"285,000"
E01013268,"152,000"
E01013269,"290,000"
E01013270,"191,250"
E01013271,"146,250"
E01013272,"138,250"
E01013273,"200,000"
E01013274,"165,000"
E01013275,"172,500"
E01013276,"169,950"
E01013277,"165,000"
E01013278,"102,000"
E01013279,:
E01013280,"140,025"
E01013281,"120,000"
E01013282,"148,875"
E01013283,"137,475"
E01013284,"120,750"
E01013285,"163,500"
E01013286,"114,000"
E01013287,"153,000"
E01013288,"163,000"
E01013289,"165,000"
E01013290,"245,000"
E01013291,"178,495"
E01013292,"185,500"
E01013293,"195,000"
E01013294,"255,000"
E01013295,"149,000"
E01013296,"80,000"
E01013297,"147,000"
E01013298,"125,000"
E01013299,"111,750"
E01013300,"78,500"
E01013301,"138,000"
E01013302,"270,000"
E01013303,"120,000"
E01013304,"263,000"
E01013305,"267,500"
E01013306,"292,500"
E01013307,"236,725"
E01013308,"135,000"
E01013309,"209,975"
E01013310,"120,750"
E01013311,"115,000"
E01013312,"113,300"
E01013313,"130,500"
E01013314,"149,000"
E01013315,"129,000"
E01013316,"201,000"
E01013317,"167,500"
E01013318,"145,000"
E01013319,"126,000"
E01013320,"130,000"
E01013321,"180,000"
E01013322,"252,500"
E01013323,"178,750"
E01013324,"297,475"
E01013325,"247,475"
E01013326,"288,500"
E01013327,"187,000"
E01013328,"312,500"
E01013329,"200,000"
E01013330,"76,000"
E01013331,"125,000"
E01013332,"120,000"
E01013333,"150,000"
E01013334,"147,500"
E01033296,"188,998"
E01033297,"150,975"
E01013335,"256,000"
E01013336,"305,000"
E01013337,"289,000"
E01013338,"302,000"
E01013339,"347,500"
E01013340,"520,000"
E01013341,"332,814"
E01013342,"190,000"
E01013343,"238,750"
E01013344,"565,000"
E01013345,"283,000"
E01013346,"411,625"
E01013347,"246,000"
E01013348,"250,500"
E01013349,"232,500"
E01013350,"235,000"
E01013351,"379,000"
E01013352,"375,000"
E01013353,"264,000"
E01013354,"352,000"
E01013355,"280,000"
E01013356,"275,000"
E01013357,"492,000"
E01013358,"350,000"
E01013359,"280,000"
E01013360,"360,000"
E01013361,"313,750"
E01013362,"330,000"
E01013363,"225,000"
E01013364,"332,500"
E01013365,"350,000"
E01013366,"335,000"
E01013368,"287,500"
E01013369,"325,000"
E01013370,"290,000"
E01013371,"367,500"
E01013372,"241,500"
E01013373,"322,975"
E01013374,"380,000"
E01013375,"391,250"
E01013376,"369,500"
E01013377,"409,000"
E01013378,"415,000"
E01013379,"480,000"
E01013380,"396,250"
E01013381,"300,000"
E01013382,"235,000"
E01013383,"225,000"
E01013384,"285,000"
E01013385,"337,500"
E01013386,"222,500"
E01013387,"475,000"
E01013388,"357,000"
E01013389,"280,000"
E01013390,"208,000"
E01013391,"260,000"
E01013392,"360,000"
E01013393,"245,500"
E01013394,"270,750"
E01013395,"435,000"
E01013396,"237,500"
E01013397,"342,500"
E01013398,"249,500"
E01013399,"228,000"
E01013400,"207,000"
E01013401,"250,000"
E01013402,"306,000"
E01013403,"250,000"
E01013404,"310,000"
E01013405,"285,000"
E01013406,"230,000"
E01013407,"360,000"
E01013408,"318,125"
E01013409,"325,000"
E01013410,:
E01013411,"283,500"
E01013412,"316,000"
E01013413,"457,750"
E01013414,"326,500"
E01013416,"331,000"
E01013417,"605,000"
E01013418,"357,500"
E01013419,"348,100"
E01013420,"328,000"
E01013421,"402,500"
E01013422,"409,000"
E01013423,"358,750"
E01013424,"412,500"
E01013425,"267,583"
E01013426,"395,000"
E01013427,"464,000"
E01013428,"279,750"
E01013429,"283,000"
E01013430,"375,000"
E01013431,"275,500"
E01013432,"340,000"
E01013433,"312,500"
E01013434,"365,000"
E01013435,"340,000"
E01013436,"490,000"
E01013437,"255,000"
E01013438,"280,000"
E01013439,"365,000"
E01013440,"352,500"
E01013441,"265,375"
E01013442,"310,000"
E01013443,"230,000"
E01013444,"218,500"
E01013445,"220,000"
E01013446,"250,000"
E01013447,"243,500"
E01013448,"205,000"
E01013449,"265,000"
E01013450,"307,990"
E01013451,"220,000"
E01013452,"394,975"
E01033067,"201,000"
E01033068,"300,000"
E01033069,"235,000"
E01033070,"310,000"
E01013453,"115,850"
E01013454,"145,000"
E01013455,"168,500"
E01013456,"136,000"
E01013457,"132,000"
E01013458,"225,000"
E01013459,"189,000"
E01013460,"135,000"
E01013461,"305,000"
E01013462,"280,000"
E01013463,"405,750"
E01013464,"275,000"
E01013465,"305,000"
E01013466,"415,500"
E01013467,"280,000"
E01013468,"350,000"
E01013469,"282,500"
E01013470,"202,500"
E01013471,"145,000"
E01013472,"125,000"
E01013473,"153,000"
E01013474,"163,250"
E01013475,"145,000"
E01013476,"178,500"
E01013477,"150,000"
E01013479,"124,000"
E01013480,"160,000"
E01013481,"120,000"
E01013483,"145,000"
E01013484,"95,000"
E01013485,"123,500"
E01013486,"114,500"
E01013487,"101,000"
E01013488,"223,000"
E01013489,"275,000"
E01013490,"249,500"
E01013491,"218,500"
E01013492,"255,500"
E01013493,"207,000"
E01013494,"168,250"
E01013495,"213,000"
E01013496,"160,500"
E01013497,"177,000"
E01013498,"177,500"
E01013499,"176,500"
E01013500,"175,750"
E01013501,"207,500"
E01013502,"177,000"
E01013503,"181,000"
E01013504,"166,250"
E01013505,"195,050"
E01013506,"196,000"
E01013507,"188,500"
E01013508,"174,250"
E01013509,"188,750"
E01013510,"182,500"
E01013511,"188,000"
E01013512,"161,000"
E01013513,"195,000"
E01013514,"222,500"
E01013515,"255,000"
E01013517,"225,000"
E01013518,"187,000"
E01013519,"230,000"
E01013520,"278,000"
E01013521,"192,000"
E01013522,"152,500"
E01013523,"165,000"
E01013524,"143,000"
E01013525,"184,250"
E01013526,"282,000"
E01013527,"372,500"
E01013528,"332,500"
E01013529,"192,820"
E01013530,"248,750"
E01013531,"158,000"
E01013532,"155,000"
E01013533,"166,000"
E01013534,"211,725"
E01013535,"150,000"
E01013536,"154,250"
E01013537,"175,000"
E01013538,"158,500"
E01013539,"452,500"
E01013540,"285,000"
E01013541,"185,000"
E01013542,"236,000"
E01013543,"325,000"
E01013544,"360,000"
E01013545,"276,750"
E01013546,"250,000"
E01013547,"140,000"
E01013548,"191,000"
E01013549,"180,000"
E01013550,"165,000"
E01013551,"138,500"
E01013552,"190,250"
E01013553,"168,000"
E01013554,"149,000"
E01013555,"240,000"
E01013556,"225,000"
E01013557,"272,500"
E01013558,"288,475"
E01013559,"220,000"
E01013560,"305,000"
E01013561,"255,000"
E01013562,"255,000"
E01013563,"191,000"
E01013564,"250,000"
E01013565,"151,000"
E01013566,"102,000"
E01013567,"126,250"
E01013568,"110,000"
E01013569,"153,500"
E01013570,"118,250"
E01013571,"165,000"
E01013572,"180,000"
E01013573,"128,500"
E01013574,"315,000"
E01013575,"230,000"
E01013576,"320,000"
E01013577,"292,000"
E01013578,"225,000"
E01013579,"230,000"
E01013580,"175,000"
E01013581,"170,000"
E01013582,"154,000"
E01013583,:
E01013584,"173,500"
E01013585,"177,000"
E01013586,"150,000"
E01013587,"185,000"
E01013588,"190,000"
E01013589,"185,000"
E01013590,"142,550"
E01013591,"125,500"
E01013592,"176,000"
E01013593,"226,250"
E01013594,"267,500"
E01013595,"214,000"
E01013596,"255,000"
E01013597,"210,000"
E01013598,"208,000"
E01013599,"246,500"
E01033166,"178,000"
E01033167,"168,250"
E01033168,"280,000"
E01033169,"230,000"
E01033170,"207,500"
E01033171,"170,000"
E01033172,"118,000"
E01013600,"215,000"
E01013601,"210,000"
E01013602,"200,500"
E01013603,"195,000"
E01013604,"235,000"
E01013605,"248,311"
E01013606,"277,000"
E01013607,"199,995"
E01013608,"238,000"
E01013609,"235,000"
E01013610,"220,000"
E01013611,"268,500"
E01013612,"235,500"
E01013613,"180,000"
E01013614,"215,000"
E01013615,"270,000"
E01013616,"189,000"
E01013617,"227,000"
E01013618,"207,000"
E01013619,"206,000"
E01013620,"205,000"
E01013621,"322,495"
E01013622,:
E01013623,"236,000"
E01013624,"270,000"
E01013625,"220,000"
E01013626,:
E01013627,"301,500"
E01013628,"212,500"
E01013629,:
E01013630,"255,000"
E01013631,"244,000"
E01013632,:
E01013633,"225,500"
E01013634,"220,000"
E01013635,"220,000"
E01013636,"337,625"
E01013637,"222,000"
E01013638,"206,500"
E01013639,"234,550"
E01013640,:
E01013641,"245,000"
E01013642,"224,500"
E01013643,"255,000"
E01013646,"250,000"
E01013647,:
E01013648,"165,000"
E01013649,"220,000"
E01013650,"248,500"
E01013651,"242,500"
E01013652,"263,000"
E01013653,"265,000"
E01013654,"235,000"
E01013655,"222,000"
E01013656,"249,000"
E01013657,"228,750"
E01013658,"233,000"
E01013659,:
E01013660,"270,000"
E01013661,:
E01013662,"200,000"
E01013663,"307,500"
E01013664,"215,000"
E01013665,"230,000"
E01013666,"385,000"
E01013667,"250,000"
E01013668,"220,000"
E01013669,"352,500"
E01013670,"290,000"
E01013671,"295,000"
E01013672,"363,000"
E01013673,"223,500"
E01013674,"200,000"
E01013675,"202,500"
E01013676,"192,500"
E01013677,"195,500"
E01013678,"226,500"
E01013679,:
E01013680,"204,000"
E01013681,"179,000"
E01013682,"176,500"
E01013683,"180,000"
E01013684,"181,250"
E01013685,"270,000"
E01013686,"265,500"
E01013687,"185,000"
E01013688,"182,000"
E01013689,"215,000"
E01013690,"200,000"
E01013691,"206,500"
E01013692,:
E01013693,:
E01013694,"250,000"
E01013695,"267,500"
E01013696,"250,000"
E01013697,"236,000"
E01013698,"245,000"
E01013699,"335,000"
E01013700,"280,000"
E01013702,"350,000"
E01013703,"380,000"
E01013704,"450,250"
E01013705,"336,000"
E01013706,"556,500"
E01013707,"355,500"
E01013709,"278,500"
E01013710,"167,475"
E01013711,"400,000"
E01013712,"141,000"
E01013713,"270,000"
E01013714,"266,500"
E01013715,"260,000"
E01013716,"245,000"
E01013717,"287,500"
E01013718,"255,000"
E01013719,:
E01013720,:
E01013721,"221,750"
E01013722,"205,000"
E01013723,:
E01013725,"205,000"
E01013726,:
E01013727,"180,500"
E01013728,"233,000"
E01013729,"228,500"
E01013730,"190,050"
E01013731,"199,500"
E01013732,"220,000"
E01013733,"275,000"
E01013734,"282,000"
E01013735,"272,000"
E01013736,"230,000"
E01013737,"245,000"
E01013738,"275,000"
E01013739,"258,000"
E01013740,"275,000"
E01013741,"264,250"
E01013742,:
E01013743,:
E01013744,:
E01013745,:
E01013746,:
E01013747,"245,500"
E01013748,:
E01013749,"285,000"
E01013750,"300,000"
E01013751,:
E01013752,"253,000"
E01013753,"205,000"
E01013754,"139,000"
E01013755,:
E01013756,"235,000"
E01013757,"435,000"
E01013758,"299,000"
E01013759,"400,000"
E01013760,"210,000"
E01013761,:
E01013762,:
E01013763,"140,000"
E01013764,"345,000"
E01013765,"215,000"
E01013766,"430,000"
E01013767,"300,000"
E01013768,"235,000"
E01013770,"300,000"
E01013771,"280,000"
E01013772,"241,250"
E01013773,"250,000"
E01013774,"183,000"
E01013775,"180,000"
E01013776,"183,875"
E01013777,"190,000"
E01013778,"169,000"
E01013779,"182,500"
E01013780,"317,500"
E01013781,"217,000"
E01013782,"145,000"
E01013783,"300,000"
E01013784,"220,000"
E01013785,"300,500"
E01013786,"236,000"
E01032597,"210,786"
E01032599,"266,000"
E01032602,"223,500"
E01032862,"165,000"
E01032863,"140,000"
E01032865,"260,000"
E01032867,"124,050"
E01032868,:
E01032872,"129,000"
E01032873,"136,525"
E01032875,"153,000"
E01013787,"270,000"
E01013788,"382,526"
E01013789,"625,000"
E01013790,"448,500"
E01013791,"485,000"
E01013792,"420,000"
E01013793,"357,500"
E01013794,"617,500"
E01013795,"425,000"
E01013796,"487,000"
E01013797,"468,000"
E01013798,"380,505"
E01013799,"230,225"
E01013800,"250,000"
E01013801,"235,000"
E01013802,"296,000"
E01013803,"332,500"
E01013804,"375,000"
E01013805,"400,000"
E01013806,"277,500"
E01013807,"332,500"
E01013808,"250,000"
E01013809,"425,000"
E01013810,"140,000"
E01013811,:
E01013812,"126,000"
E01013813,:
E01013814,"160,000"
E01013815,"185,000"
E01013816,"145,000"
E01013817,"160,000"
E01013818,"160,000"
E01013819,"167,500"
E01013820,"148,250"
E01013821,"168,075"
E01013822,"135,000"
E01013823,"160,000"
E01013824,"160,000"
E01013825,"177,500"
E01013826,"155,000"
E01013827,"190,500"
E01013828,"150,500"
E01013829,"175,000"
E01013830,"212,250"
E01013831,"205,000"
E01013832,"174,250"
E01013833,"163,500"
E01013834,"165,000"
E01013835,"190,000"
E01013836,"145,000"
E01013837,"215,000"
E01013838,"206,250"
E01013839,"133,000"
E01013840,"220,000"
E01013841,"150,000"
E01013842,"135,000"
E01013843,"152,500"
E01013844,"153,500"
E01013845,"148,250"
E01013846,"107,000"
E01013847,"163,000"
E01013849,:
E01013850,"174,000"
E01013851,"138,000"
E01013852,"180,000"
E01013853,"180,000"
E01013854,"172,500"
E01013855,"150,000"
E01013856,"156,500"
E01013858,"192,000"
E01013859,"190,500"
E01013860,"249,500"
E01013861,"150,000"
E01013862,"210,000"
E01013863,"249,000"
E01013864,"284,000"
E01013865,"145,000"
E01013866,"190,000"
E01013867,"202,500"
E01013868,:
E01013870,"177,000"
E01013871,"169,280"
E01013872,"195,000"
E01013873,"189,000"
E01013874,"227,500"
E01013875,"200,000"
E01013876,"152,000"
E01013877,"135,000"
E01013878,"150,000"
E01013879,"160,000"
E01013880,"151,000"
E01013881,"150,500"
E01013882,"138,500"
E01013883,"160,000"
E01013884,"150,725"
E01013885,"132,546"
E01013886,"157,500"
E01013887,"239,750"
E01013888,"163,000"
E01013889,"177,500"
E01013890,"173,000"
E01013891,"170,000"
E01013892,"281,500"
E01013893,"135,500"
E01013894,"226,000"
E01013895,"280,000"
E01013896,"190,000"
E01013897,"192,000"
E01013898,"214,000"
E01013899,"195,500"
E01013900,"190,500"
E01013901,"300,000"
E01013902,"260,000"
E01013903,"285,000"
E01013904,"190,000"
E01013905,"167,000"
E01013906,"200,000"
E01013907,"186,500"
E01013908,"171,000"
E01013909,"175,000"
E01013910,"192,000"
E01013911,"175,000"
E01013912,"225,000"
E01013913,"249,250"
E01013914,"275,000"
E01013915,"179,000"
E01013916,"168,750"
E01013917,"163,000"
E01013918,"147,500"
E01013919,"170,750"
E01013920,"194,000"
E01013921,"129,250"
E01013924,:
E01013926,"198,350"
E01013928,"236,000"
E01013929,"221,000"
E01013930,"172,500"
E01013931,"276,000"
E01013932,"238,000"
E01013933,"140,000"
E01013934,"180,000"
E01013935,"239,000"
E01013936,"192,500"
E01013937,"241,000"
E01013938,"349,250"
E01013939,"177,450"
E01013940,"162,500"
E01013941,"192,000"
E01013942,"151,250"
E01013943,"171,000"
E01013944,"165,000"
E01013945,"140,000"
E01013947,"146,000"
E01013948,:
E01013953,"245,000"
E01013954,"165,000"
E01013957,"154,500"
E01013958,:
E01013959,"130,000"
E01013960,"159,400"
E01013961,:
E01013962,"167,500"
E01013963,"121,500"
E01013964,"322,500"
E01013965,"212,750"
E01013966,"220,000"
E01013967,"226,000"
E01013968,"362,000"
E01013969,"190,000"
E01013970,"215,000"
E01013971,"203,500"
E01013972,"210,000"
E01013973,"178,500"
E01013974,"271,500"
E01013975,"297,500"
E01013976,"182,000"
E01013977,"322,225"
E01013978,"295,000"
E01013979,"479,000"
E01013980,"290,000"
E01013981,"399,500"
E01013982,"725,000"
E01013983,"262,000"
E01013984,"377,500"
E01013985,"302,500"
E01032520,"300,000"
E01032522,"243,000"
E01032621,"172,250"
E01033395,:
E01033396,:
E01033397,"170,000"
E01033398,"120,000"
E01033399,:
E01033400,"160,000"
E01033401,"150,000"
E01033402,"137,000"
E01033403,"150,000"
E01033404,"170,000"
E01033405,"55,000"
E01033406,"175,000"
E01033407,"102,500"
E01033408,"280,000"
E01033409,:
E01033410,"187,500"
E01033411,"160,000"
E01013986,"240,000"
E01013987,"279,500"
E01013988,"325,000"
E01013989,"220,000"
E01013990,"363,500"
E01013991,"428,050"
E01013992,"210,000"
E01013993,"187,000"
E01013994,"205,000"
E01013995,"212,500"
E01013996,"200,000"
E01013997,"250,000"
E01013998,"385,000"
E01013999,"376,500"
E01014000,"490,250"
E01014001,"212,500"
E01014002,"288,000"
E01014003,"235,000"
E01014004,"325,000"
E01014005,"165,000"
E01014006,"470,000"
E01014007,"327,500"
E01014008,"416,500"
E01014009,"437,000"
E01014010,"145,000"
E01014011,"208,000"
E01014012,"392,475"
E01014013,"393,000"
E01014014,"472,500"
E01014015,"550,000"
E01014016,"370,000"
E01014017,"469,500"
E01014018,"415,000"
E01014019,"302,000"
E01014020,"491,000"
E01014021,"283,750"
E01014022,"300,000"
E01014023,"362,500"
E01014024,"520,800"
E01014025,"395,000"
E01014026,"395,000"
E01014027,"512,500"
E01014028,"595,500"
E01014029,"477,500"
E01014030,"548,000"
E01014031,"512,500"
E01014032,"495,000"
E01014033,"303,750"
E01014034,"222,500"
E01014035,"220,000"
E01014036,"345,000"
E01014037,"250,000"
E01014038,"288,750"
E01014039,"310,000"
E01014040,"235,750"
E01014041,"197,000"
E01014042,"175,000"
E01014043,"340,000"
E01014044,"237,000"
E01014045,"210,000"
E01014046,"282,500"
E01014047,"205,000"
E01014048,"136,251"
E01014049,"445,000"
E01014050,"407,500"
E01014051,"257,500"
E01014052,"630,000"
E01014053,"381,250"
E01014054,"584,000"
E01014055,"386,000"
E01014056,"323,750"
E01014057,"612,500"
E01014058,"590,000"
E01014059,"560,000"
E01014060,"525,000"
E01014061,"330,000"
E01014062,"215,000"
E01014063,"279,995"
E01014064,"130,000"
E01014065,"276,500"
E01014066,"310,000"
E01014067,"335,000"
E01014068,"250,000"
E01014069,"227,500"
E01014070,"262,500"
E01014071,"179,950"
E01014072,"250,000"
E01014073,"177,500"
E01014074,"190,000"
E01014075,"292,500"
E01014076,"220,000"
E01014077,"265,000"
E01014078,"248,500"
E01014079,"411,250"
E01014080,"283,000"
E01014081,"302,500"
E01014082,"326,000"
E01014083,"315,000"
E01014084,"221,500"
E01014085,"300,000"
E01014086,"193,500"
E01014087,"200,000"
E01014088,"187,000"
E01014089,"261,500"
E01014090,"315,000"
E01014091,"333,000"
E01014092,"220,000"
E01014093,"315,000"
E01014094,"342,500"
E01014095,"223,000"
E01014096,"385,000"
E01014097,"402,500"
E01014098,"255,000"
E01014099,"425,000"
E01014100,"362,500"
E01014101,:
E01014102,"325,000"
E01014103,"260,000"
E01014104,"176,500"
E01014105,"165,000"
E01014106,"136,000"
E01014107,"264,750"
E01014108,"110,000"
E01014109,"240,000"
E01014110,"125,000"
E01014111,"400,000"
E01014112,"277,500"
E01014113,"150,000"
E01014114,"222,500"
E01014115,"115,000"
E01014116,"150,000"
E01014117,"270,000"
E01014118,"110,000"
E01014119,"190,000"
E01014120,"142,750"
E01014121,"207,000"
E01014122,"156,500"
E01014123,"175,000"
E01014124,"118,000"
E01014125,"145,000"
E01014126,"155,000"
E01014127,"150,000"
E01014128,"187,000"
E01014129,"200,000"
E01014130,"227,500"
E01014131,"547,500"
E01014132,"478,750"
E01014133,"220,000"
E01014134,"302,475"
E01014135,"425,000"
E01014136,"320,500"
E01014137,"280,000"
E01014138,"210,000"
E01014139,"168,000"
E01014140,"155,000"
E01014141,"185,000"
E01014142,"132,500"
E01014143,"157,500"
E01014144,"158,500"
E01014145,"165,000"
E01014146,"239,998"
E01014147,"245,000"
E01014148,"285,000"
E01014149,"270,500"
E01014150,"199,500"
E01014151,"158,500"
E01014152,"258,500"
E01014153,"175,000"
E01014154,"165,250"
E01014155,"165,000"
E01014156,"253,500"
E01014157,"255,000"
E01014158,"216,500"
E01014159,"190,000"
E01014160,"245,250"
E01014161,"184,500"
E01014162,"172,500"
E01014163,"206,000"
E01014164,"153,000"
E01014165,"136,250"
E01014166,"205,000"
E01014167,"272,500"
E01014168,"254,750"
E01014169,"180,000"
E01014170,"225,000"
E01014171,"250,000"
E01014172,"261,225"
E01014173,"220,000"
E01014174,"357,500"
E01014175,"247,500"
E01014176,"262,000"
E01014177,"225,000"
E01014178,"195,000"
E01014179,"230,000"
E01014180,"200,000"
E01014181,"340,000"
E01014182,"359,995"
E01014183,"337,500"
E01014184,"205,000"
E01014185,"165,550"
E01014186,"170,000"
E01014187,"170,713"
E01014188,"182,500"
E01014189,"190,000"
E01014190,"314,000"
E01014191,"95,000"
E01014192,"168,500"
E01014193,"157,000"
E01014194,"150,750"
E01014195,"297,000"
E01014196,"180,000"
E01014197,"117,475"
E01014198,"106,750"
E01014199,"110,100"
E01014200,:
E01014201,"110,000"
E01014202,"334,373"
E01014203,"287,000"
E01014204,"292,500"
E01014205,"205,000"
E01014206,"167,750"
E01014207,"187,000"
E01014208,"160,000"
E01014209,"189,995"
E01014210,"129,975"
E01014211,"122,500"
E01014212,"180,000"
E01014213,"110,000"
E01014214,"270,000"
E01014215,"183,500"
